MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Individual Income Tax Returns: 
Selected Income and Tax Items by State, 
ZIP Code, and Size of Adjusted Gross Income, 
65339,,250,120,100,30,250,0,170,140,470,0,0,0,0,50,90,"13,027",250,"13,274",190,"7,248",80,101,60,77,50,55,0,0,20,139,50,142,0,0,60,"1,111",40,0,0,50,690,30,242,60,247,0,0,0,0,0,0,0,0,0,0,240,"4,319",240,"4,214",50,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,325,210,"8,128",200,"1,033",0,0,0,0,100,167,0,0,0,0,0,0,20,4,60,135,0,0,50,181,0,0,0,0,240,"1,101",40,103,40,88,30,52,0,0,0,0,160,863,190,"1,073",0,0,0,0,60,364,180,484,180,468,0,0,
65339,"$1 under $25,000",70,60,** ,** ,70,0,40,50,90,0,0,0,0,** ,** ,985,70,"** 9,850",60,767,** ,** ,** ,** ,20,15,0,0,20,139,** ,** ,0,0,** ,** ,** ,0,0,20,123,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,70,981,70,956,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,167,30,17,0,0,0,0,** ,** ,0,0,0,0,0,0,20,4,** ,** ,0,0,30,64,0,0,0,0,70,130,** ,** ,** ,** ,30,52,0,0,0,0,20,14,30,26,0,0,0,0,** ,** ,60,111,60,111,0,0,
65339,"$25,000 under $50,000",80,40,30,30,80,0,60,50,150,0,0,0,0,50,60,2817,80,2873,60,1920,30,15,30,24,** ,** ,0,0,** ,** ,20,56,0,0,30,418,** ,0,0,** ,** ,** ,** ,30,56,0,0,0,0,0,0,0,0,0,0,80,1372,80,1342,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,74,80,1373,70,145,0,0,0,0,70,70,0,0,0,0,0,0,** ,** ,40,55,0,0,** ,** ,0,0,0,0,70,309,40,103,40,88,** ,** ,0,0,0,0,50,110,60,153,0,0,0,0,30,54,60,182,60,178,0,0,
65339,"$50,000 under $75,000",40,20,20,** ,40,0,30,20,80,0,0,0,0,** ,** ,2335,40,"** 23,350",30,1636,30,65,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,30,693,** ,0,0,30,567,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,40,744,40,726,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,1483,40,166,0,0,0,0,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,40,198,0,0,0,0,** ,** ,0,0,0,0,30,133,40,155,0,0,0,0,** ,** ,30,80,30,76,0,0,
65339,"$75,000 under $100,000",30,** ,20,0,30,0,20,20,70,0,0,0,0,** ,30,2661,30,2852,20,1356,** ,** ,30,53,30,40,0,0,** ,** ,30,86,0,0,** ,** ,40,0,0,** ,** ,30,242,30,191,0,0,0,0,0,0,0,0,0,0,30,627,30,610,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,251,30,1815,30,220,0,0,0,0,30,97,0,0,0,0,0,0,0,0,20,80,0,0,20,117,0,0,0,0,30,199,0,0,0,0,** ,** ,0,0,0,0,30,172,30,200,0,0,0,0,30,310,30,111,30,103,0,0,
65339,"$100,000 under $200,000",30,** ,30,** ,30,0,20,** ,80,0,0,0,0,** ,** ,4229,30,"** 42,290",20,1569,20,21,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,20,595,20,580,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,3290,30,485,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,30,265,0,0,0,0,0,0,0,0,0,0,30,434,30,539,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65339,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65340,,"6,710","3,060","2,410","1,090","6,190",210,"3,600","4,520","12,890",0,0,0,0,"1,180","1,790","322,615","6,710","326,466","5,660","219,064","1,880","3,084","1,010","4,682",920,"3,241",60,46,800,"8,284",900,"10,661",590,"6,441","1,470","31,599",290,150,394,"1,080","13,794",290,"15,469","1,350","3,851",160,41,0,0,210,"1,218",70,342,490,521,"6,530","114,801","6,530","112,295","1,280","2,506",200,"6,890","34,224",90,"2,181",140,"2,141",40,31,160,389,130,96,200,"1,135",200,"1,143",90,881,0,0,0,0,0,0,150,"2,241",0,0,820,"5,200","5,170","205,029","5,130","28,687",0,0,80,66,"2,580","4,087",280,28,220,116,290,299,750,136,"1,780","3,323",40,27,700,"2,173",180,"1,622",200,"1,760","6,390","39,455","1,550","3,821","1,430","3,603","1,270","2,275",270,220,60,41,"4,050","24,599","4,390","27,164",30,30,80,171,"1,040","4,552","5,470","16,779","5,370","15,131",120,"1,633",
65340,"$1 under $25,000",2530,1730,290,460,2320,100,1160,1790,3460,0,0,0,0,520,560,32428,2530,32809,2010,25631,400,313,200,256,190,175,** ,** ,260,1418,170,261,120,535,420,3989,40,60,147,140,260,20,-33,290,381,** ,** ,0,0,40,113,** ,** ,60,50,2520,35848,2520,34979,460,869,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,60,27,1010,5450,990,548,0,0,20,7,380,121,** ,** ,** ,** ,60,31,150,22,180,63,0,0,200,266,80,722,90,761,2290,5116,870,2241,790,2121,490,771,100,80,30,17,720,426,910,710,0,0,0,0,150,139,2200,4544,2190,4538,20,30,
65340,"$25,000 under $50,000",2070,930,540,520,1910,60,1040,1540,4100,0,0,0,0,480,460,73861,2070,74525,1840,61201,420,350,180,366,160,268,** ,** ,170,1298,160,524,130,988,370,6306,50,40,85,360,2381,30,51,360,664,50,11,0,0,40,164,40,161,170,166,2040,34984,2040,34389,310,595,50,1442,1545,60,1488,20,30,40,31,30,41,40,10,50,93,50,93,30,199,0,0,0,0,0,0,40,242,0,0,180,232,2050,37663,2040,4043,0,0,30,17,1070,1212,50,1,80,42,80,77,470,92,760,989,** ,** ,160,336,70,589,70,631,2030,8720,680,1580,640,1482,630,1249,60,44,30,24,1380,2831,1480,3209,0,0,0,0,250,402,1810,5908,1800,5879,** ,** ,
65340,"$50,000 under $75,000",950,230,610,110,880,20,570,620,2390,0,0,0,0,120,290,58931,950,59449,840,45868,330,376,160,574,150,447,40,25,130,1071,140,693,90,794,250,5985,40,50,162,210,3150,30,391,240,518,40,11,0,0,50,207,** ,** ,100,111,930,19650,930,19281,190,368,20,704,1376,** ,** ,30,101,** ,** ,40,60,** ,** ,20,66,20,69,** ,** ,0,0,0,0,0,0,** ,** ,0,0,160,290,950,38250,950,4382,0,0,30,42,540,1234,60,3,50,22,60,71,130,22,420,1096,40,27,110,255,30,311,40,368,940,5244,** ,** ,** ,** ,130,229,40,31,** ,** ,820,3148,860,3428,0,0,0,0,210,374,740,2185,730,2159,30,35,
65340,"$75,000 under $100,000",550,90,450,** ,510,30,350,330,1410,0,0,0,0,60,200,47070,550,47530,470,33471,270,365,150,635,130,389,** ,** ,100,827,130,1288,100,1159,190,5338,40,** ,** ,160,3175,50,436,180,460,30,9,0,0,** ,** ,30,181,90,122,520,12055,520,11778,130,277,30,732,2176,30,693,** ,** ,** ,** ,** ,** ,20,11,30,121,30,121,** ,** ,0,0,0,0,0,0,20,94,0,0,140,326,550,33948,540,4049,0,0,** ,** ,270,748,50,5,60,34,40,58,0,0,220,640,** ,** ,80,190,** ,** ,** ,** ,540,4267,0,0,0,0,20,26,30,31,0,0,520,3301,530,3518,0,0,0,0,160,464,380,1208,370,1189,** ,** ,
65340,"$100,000 under $200,000",490,60,420,** ,460,** ,370,210,1230,0,0,0,0,** ,220,64275,490,65379,410,38593,350,649,230,1466,210,991,20,21,110,2350,210,2682,120,1876,200,8028,80,** ,** ,170,3793,90,1914,220,1104,40,10,0,0,50,386,** ,** ,70,72,450,10596,450,10259,160,338,50,1299,6566,** ,** ,40,294,** ,** ,40,82,40,27,50,355,50,359,30,288,0,0,0,0,0,0,40,281,0,0,200,1256,490,51112,490,7282,0,0,** ,** ,250,594,90,10,30,18,50,62,0,0,170,449,** ,** ,110,660,0,0,** ,** ,480,7160,0,0,0,0,0,0,40,34,0,0,490,6688,490,7396,** ,** ,0,0,220,1394,270,1143,240,925,40,217,
65340,"$200,000 or more",120,20,100,0,110,** ,110,30,300,0,0,0,0,** ,60,46050,120,46774,90,14300,110,1031,90,1385,80,971,** ,** ,30,1320,90,5213,30,1089,40,1953,40,0,0,40,1035,70,12710,60,724,** ,** ,0,0,30,348,0,0,0,0,70,1668,70,1609,30,59,50,2713,22561,0,0,50,1716,0,0,50,206,30,48,50,500,50,501,30,394,0,0,0,0,0,0,50,1624,0,0,80,3069,120,38606,120,8383,0,0,0,0,70,178,30,9,0,0,0,0,0,0,30,86,** ,** ,40,466,0,0,0,0,110,8948,0,0,0,0,0,0,0,0,0,0,120,8205,120,8903,30,30,80,171,50,1779,70,1791,40,441,30,1351,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65344,,120,40,60,0,120,0,80,80,250,0,0,0,0,0,40,"6,427",120,"6,521",100,"3,777",40,23,0,0,0,0,0,0,0,0,0,0,0,0,20,351,30,0,0,30,417,0,0,30,94,0,0,0,0,0,0,0,0,0,0,120,"2,250",120,"2,141",30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,144,100,"4,099",100,521,0,0,0,0,50,103,0,0,0,0,0,0,0,0,40,90,0,0,20,84,0,0,0,0,110,540,0,0,0,0,0,0,0,0,0,0,90,413,90,547,0,0,0,0,20,250,90,244,90,240,0,0,
65344,"$1 under $25,000",40,40,** ,0,40,0,** ,30,50,0,0,0,0,0,** ,523,40,"** 5,230",30,382,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,20,351,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,40,543,40,524,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,20,84,0,0,0,0,30,78,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,30,65,30,65,0,0,
65344,"$25,000 under $50,000",30,** ,30,0,30,0,50,20,60,0,0,0,0,0,** ,1135,30,1229,30,930,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,30,94,0,0,0,0,0,0,0,0,0,0,30,539,30,531,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,50,700,50,75,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,30,122,0,0,0,0,0,0,0,0,0,0,40,52,40,67,0,0,0,0,20,250,30,75,30,75,0,0,
65344,"$50,000 under $75,000",20,** ,** ,0,20,0,** ,30,60,0,0,0,0,0,40,1409,20,"** 14,090",20,1103,40,23,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,0,0,30,417,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,20,472,20,464,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,144,20,927,20,107,0,0,0,0,50,103,0,0,0,0,0,0,0,0,40,90,0,0,** ,** ,0,0,0,0,20,128,0,0,0,0,0,0,0,0,0,0,20,76,20,83,0,0,0,0,** ,** ,30,104,30,100,0,0,
65344,"$75,000 under $100,000",30,** ,30,0,30,0,30,** ,80,0,0,0,0,0,** ,3360,30,"** 33,600",20,1362,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,30,696,30,622,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,2472,30,339,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,30,212,0,0,0,0,0,0,0,0,0,0,30,285,30,397,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65344,"$100,000 under $200,000",** ,** ,** ,0,** ,0,** ,** ,** ,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65344,"$200,000 or more",** ,** ,** ,0,** ,0,** ,** ,** ,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65345,,200,80,100,0,190,0,150,120,420,0,0,0,0,0,60,"9,630",200,"9,756",160,"6,887",70,63,30,18,30,14,0,0,40,448,40,152,0,0,50,972,60,0,0,30,454,0,0,60,126,0,0,0,0,0,0,0,0,0,0,190,"3,583",190,"3,503",40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,150,"5,926",150,702,0,0,0,0,70,131,0,0,0,0,0,0,30,7,60,105,0,0,40,124,0,0,0,0,180,"1,048",30,78,20,61,30,70,0,0,0,0,130,571,150,747,0,0,0,0,40,113,140,368,140,391,0,0,
65345,"$1 under $25,000",60,40,** ,0,60,0,40,30,80,0,0,0,0,0,30,716,60,762,30,425,20,13,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,30,360,** ,0,0,** ,** ,0,0,20,46,0,0,0,0,0,0,0,0,0,0,60,883,60,850,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,50,86,30,78,20,61,** ,** ,0,0,0,0,** ,** ,30,33,0,0,0,0,** ,** ,40,63,40,63,0,0,
65345,"$25,000 under $50,000",70,40,40,0,60,0,50,50,150,0,0,0,0,0,** ,2392,70,2422,60,2027,30,31,30,18,30,14,0,0,40,448,40,152,0,0,** ,** ,30,0,0,** ,** ,0,0,20,30,0,0,0,0,0,0,0,0,0,0,60,1154,60,1147,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,80,1282,80,133,0,0,0,0,40,39,0,0,0,0,0,0,30,7,30,33,0,0,40,124,0,0,0,0,60,259,** ,** ,** ,** ,30,70,0,0,0,0,60,93,50,131,0,0,0,0,40,113,50,155,50,155,0,0,
65345,"$50,000 under $75,000",30,** ,20,0,30,0,20,20,80,0,0,0,0,0,30,1912,30,1962,30,1407,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,30,0,0,30,454,0,0,20,50,0,0,0,0,0,0,0,0,0,0,30,605,30,591,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1192,30,131,0,0,0,0,30,92,0,0,0,0,0,0,** ,** ,30,72,0,0,** ,** ,0,0,0,0,30,218,0,0,0,0,** ,** ,0,0,0,0,30,90,30,97,0,0,0,0,** ,** ,20,72,20,95,0,0,
65345,"$75,000 under $100,000",20,** ,40,0,40,0,40,20,50,0,0,0,0,0,** ,1962,20,"** 19,620",40,3028,20,19,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,20,612,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,40,941,40,915,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,1393,20,149,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,20,210,0,0,0,0,0,0,0,0,0,0,20,131,20,147,0,0,0,0,** ,** ,30,78,30,78,0,0,
65345,"$100,000 under $200,000",20,** ,** ,0,** ,0,** ,** ,60,0,0,0,0,0,** ,2648,20,"** 26,480",** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,2059,20,289,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,20,275,0,0,0,0,0,0,0,0,0,0,20,257,20,339,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65345,"$200,000 or more",** ,** ,** ,0,** ,0,** ,** ,** ,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65347,,260,90,150,20,240,0,160,160,540,0,0,0,0,30,90,"13,698",260,"13,928",210,"8,877",110,85,50,69,40,46,0,0,50,338,50,138,20,214,70,"1,436",80,0,0,60,894,0,0,90,230,0,0,0,0,0,0,0,0,20,28,250,"4,838",250,"4,714",60,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,241,200,"8,584",210,"1,075",0,0,0,0,90,162,0,0,0,0,0,0,20,6,60,136,0,0,50,122,0,0,0,0,250,"1,471",50,123,40,106,30,63,0,0,0,0,180,907,200,"1,102",0,0,0,0,60,194,190,562,190,532,0,0,
65347,"$1 under $25,000",80,50,** ,20,70,0,40,50,100,0,0,0,0,30,30,887,80,895,60,687,40,10,** ,** ,** ,** ,0,0,30,150,** ,** ,0,0,** ,** ,** ,0,0,** ,** ,0,0,20,8,0,0,0,0,0,0,0,0,20,28,80,1149,80,1110,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,101,30,11,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,20,37,0,0,0,0,70,126,30,53,40,106,** ,** ,0,0,0,0,20,10,40,24,0,0,0,0,** ,** ,60,110,60,110,0,0,
65347,"$25,000 under $50,000",70,40,50,** ,60,0,40,50,150,0,0,0,0,** ,30,2415,70,2493,60,2220,** ,** ,30,22,20,17,0,0,** ,** ,30,51,20,214,40,547,50,0,0,30,333,0,0,40,78,0,0,0,0,0,0,0,0,** ,** ,70,1257,70,1239,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,53,70,1092,70,114,0,0,0,0,40,26,0,0,0,0,0,0,20,6,40,56,0,0,** ,** ,0,0,0,0,70,350,20,70,** ,** ,30,63,0,0,0,0,50,88,50,114,0,0,0,0,30,38,60,244,60,243,0,0,
65347,"$50,000 under $75,000",50,** ,40,** ,50,0,60,30,120,0,0,0,0,** ,** ,3331,50,"** 33,310",50,2503,30,15,** ,** ,** ,** ,0,0,20,188,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,50,1156,50,1134,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,50,2077,50,233,0,0,0,0,20,47,0,0,0,0,0,0,** ,** ,** ,** ,0,0,30,85,0,0,0,0,50,275,0,0,0,0,** ,** ,0,0,0,0,50,186,50,210,0,0,0,0,** ,** ,40,96,40,95,0,0,
65347,"$75,000 under $100,000",30,** ,30,0,30,0,** ,30,90,0,0,0,0,** ,30,2770,30,2914,40,3467,20,31,20,47,20,29,0,0,** ,** ,20,87,** ,** ,30,889,30,0,0,30,561,0,0,30,144,0,0,0,0,0,0,0,0,** ,** ,30,746,30,719,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,188,30,1915,30,214,0,0,0,0,30,89,0,0,0,0,0,0,0,0,20,80,0,0,** ,** ,0,0,0,0,30,202,0,0,0,0,** ,** ,0,0,0,0,30,166,30,205,0,0,0,0,30,156,30,112,30,84,0,0,
65347,"$100,000 under $200,000",30,** ,30,0,30,0,20,** ,80,0,0,0,0,** ,** ,4295,30,"** 42,950",** ,** ,20,29,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,20,530,20,512,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,3399,30,503,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,30,518,0,0,0,0,0,0,0,0,0,0,30,457,30,549,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65347,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65348,,560,230,250,60,520,0,370,360,"1,150",0,0,0,0,70,150,"28,279",560,"28,457",460,"19,567",160,144,60,33,40,21,0,0,80,453,70,353,40,471,130,"2,563",80,30,70,90,"1,039",20,369,100,178,0,0,0,0,0,0,0,0,30,29,540,"9,891",540,"9,684",110,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,371,440,"18,128",430,"2,326",0,0,0,0,210,412,0,0,0,0,20,27,50,6,160,356,0,0,50,127,0,0,0,0,530,"2,810",100,276,90,260,90,159,0,0,0,0,370,"1,890",400,"2,077",0,0,0,0,110,465,440,"1,238",440,"1,216",0,0,
65348,"$1 under $25,000",190,120,30,30,180,0,110,130,270,0,0,0,0,30,40,2561,190,2583,150,2068,30,14,** ,** ,** ,** ,0,0,30,156,** ,** ,0,0,30,304,30,** ,** ,** ,** ,** ,** ,20,22,0,0,0,0,0,0,0,0,0,0,190,2722,190,2654,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,70,432,70,43,0,0,0,0,30,8,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,30,58,0,0,0,0,180,428,60,189,50,177,40,68,0,0,0,0,60,35,80,59,0,0,0,0,** ,** ,170,378,170,377,0,0,
